0.24	0.52	0.68	0.96	0.72	4
0.333	0.519	0.593	0.926	0.593	4
0.289	0.454	0.608	0.918	0.536	4
0.6	0.8	0.8	1.0	0.8	4
0.348	0.391	0.565	0.87	0.478	4
0.421	0.539	0.658	0.921	0.632	4
0.647	0.765	0.882	0.941	0.647	4
0.375	0.375	0.875	1.0	0.5	4
0.125	0.375	0.5	1.0	0.375	4
0.343	0.543	0.714	0.914	0.571	4
1.0	1.0	1.0	1.0	0.5	4
0.359	0.513	0.564	0.949	0.564	4
0.643	0.643	0.857	1.0	0.643	4
0.444	0.583	0.611	1.0	0.5	4
0.455	0.818	0.909	1.0	0.636	4
0.143	0.571	0.571	1.0	0.571	4
0.4	0.6	0.4	1.0	0.6	4
0.333	0.5	0.722	1.0	0.611	4
0.583	0.417	0.5	1.0	0.75	4
0.5	0.75	0.625	1.0	0.5	4
0.355	0.613	0.645	0.903	0.484	4
0.619	0.762	0.857	0.952	0.667	4
0.372	0.628	0.674	0.884	0.605	4
0.354	0.49	0.573	0.792	0.542	4
0.238	0.667	0.81	0.905	0.667	4
0.579	0.579	0.579	0.895	0.579	4
0.3	0.65	0.7	1.0	0.65	4
0.429	0.551	0.551	0.898	0.531	4
0.375	0.688	0.813	1.0	0.625	4
0.417	0.75	0.75	1.0	0.833	4
0.439	0.683	0.585	0.878	0.537	4
0.444	0.556	0.667	0.889	0.667	4
0.143	0.429	0.429	1.0	0.714	4
0.25	0.438	0.5	1.0	0.688	4
0.354	0.508	0.523	0.831	0.354	4
0.48	0.52	0.6	1.0	0.56	4
0.429	0.536	0.607	0.929	0.393	4
0.395	0.605	0.632	0.895	0.474	4
0.545	0.909	0.818	0.909	0.636	4
0.429	0.714	0.857	1.0	0.429	4
0.43	0.582	0.582	0.962	0.494	4
0.417	0.75	0.833	1.0	0.667	4
0.5	0.833	0.833	1.0	0.333	4
0.359	0.5	0.543	0.783	0.391	4
0.474	0.263	0.421	0.947	0.368	4
0.538	0.615	0.615	1.0	0.692	4
0.37	0.481	0.667	1.0	0.296	4
0.286	0.571	0.786	1.0	0.5	4
0.436	0.436	0.538	0.949	0.359	4
0.269	0.423	0.577	0.923	0.5	4
0.421	0.474	0.632	0.947	0.474	4
0.5	0.5	0.75	0.875	0.75	4
0.333	0.444	0.556	1.0	0.111	4
0.143	0.429	0.714	1.0	0.429	4
0.375	0.458	0.708	1.0	0.625	4
0.417	0.667	0.75	1.0	0.75	4
0.5	0.611	0.611	0.944	0.556	4
0.182	0.455	0.455	1.0	0.273	4
0.667	1.0	0.667	1.0	1.0	4
0.333	0.556	0.778	1.0	0.389	4
0.636	0.727	0.909	1.0	0.364	4
0.314	0.431	0.569	0.824	0.451	4
0.25	0.5	0.75	1.0	0.5	4
0.346	0.615	0.5	0.846	0.462	4
0.4	0.533	0.733	0.867	0.6	4
0.667	0.833	1.0	1.0	0.667	4
0.5	1.0	1.0	1.0	1.0	4
0.4	0.5	0.8	0.9	0.5	4
0.296	0.593	0.63	1.0	0.704	4
0.259	0.444	0.63	1.0	0.481	4
0.296	0.407	0.667	0.963	0.444	4
0.5	0.467	0.667	0.867	0.733	4
0.31	0.517	0.448	0.931	0.483	4
0.706	0.765	0.824	1.0	0.529	4
0.4	0.55	0.6	1.0	0.45	4
0.667	0.333	0.667	0.667	0.667	4
0.706	0.765	0.647	0.882	0.471	4
0.283	0.396	0.453	0.943	0.453	4
0.435	0.565	0.674	0.913	0.609	4
0.275	0.353	0.363	0.833	0.363	4
0.467	0.667	0.667	0.933	0.6	4
0.304	0.696	0.652	0.913	0.652	4
0.05	0.4	0.4	0.95	0.25	4
0.364	0.727	0.727	1.0	0.545	4
0.3	0.8	0.9	0.9	0.5	4
0.471	0.588	0.647	0.941	0.529	4
0.303	0.455	0.545	0.939	0.485	4
0.408	0.549	0.634	0.93	0.634	4
0.438	0.188	0.5	1.0	0.625	4
0.5	0.875	0.75	1.0	0.625	4
0.667	0.667	0.833	1.0	1.0	4
0.563	0.563	0.625	1.0	0.688	4
0.4	0.343	0.571	0.857	0.457	4
0.4	0.35	0.4	0.85	0.45	4
0.517	0.414	0.552	0.966	0.448	4
0.293	0.388	0.457	0.853	0.388	4
0.357	0.446	0.571	0.839	0.518	4
1.0	1.0	1.0	1.0	0.6	4
0.6	0.45	0.55	0.9	0.7	4
0.222	0.5	0.389	1.0	0.389	4
0.45	0.55	0.65	0.95	0.5	4
0.333	0.438	0.542	0.875	0.5	4
0.5	0.5	0.625	0.875	0.542	4
0.474	0.5	0.658	0.842	0.579	4
0.714	1.0	1.0	1.0	0.714	4
0.392	0.649	0.662	0.959	0.541	4
0.429	0.143	0.286	1.0	0.571	4
0.0	1.0	1.0	1.0	0.0	4
0.467	0.533	0.733	1.0	0.667	4
0.5	0.5	0.5	0.938	0.5	4
0.469	0.531	0.563	0.938	0.375	4
0.5	1.0	1.0	1.0	0.5	4
0.313	0.531	0.5	0.938	0.438	4
0.3	0.7	0.75	0.95	0.75	4
0.615	0.654	0.808	0.885	0.538	4
0.667	0.667	0.667	1.0	0.5	4
0.6	0.8	0.9	1.0	0.8	4
0.4	0.5	0.7	1.0	0.6	4
0.367	0.612	0.735	0.898	0.633	4
0.511	0.426	0.617	0.957	0.468	4
0.29	0.516	0.645	0.935	0.484	4
0.36	0.56	0.68	0.96	0.48	4
0.5	0.5	0.667	1.0	0.5	4
0.514	0.571	0.629	0.971	0.629	4
0.323	0.258	0.355	0.935	0.516	4
0.364	0.364	0.364	1.0	0.545	4
0.268	0.22	0.39	0.927	0.341	4
0.186	0.256	0.326	1.0	0.279	4
0.485	0.515	0.576	0.939	0.576	4
0.333	0.333	0.667	1.0	1.0	4
0.214	0.393	0.5	1.0	0.536	4
0.387	0.419	0.645	0.935	0.484	4
0.0	0.0	0.0	0.0	0.0	4
0.429	0.571	0.429	0.714	1.0	5
0.357	0.571	0.643	0.714	1.0	5
0.5	0.5	0.722	0.667	1.0	5
0.5	0.5	0.5	1.0	1.0	5
0.447	0.421	0.447	0.447	0.842	5
0.367	0.367	0.433	0.5	0.9	5
0.406	0.5	0.656	0.625	0.906	5
1.0	1.0	1.0	1.0	1.0	5
0.355	0.581	0.581	0.613	1.0	5
0.333	0.583	0.667	0.583	1.0	5
0.462	0.615	0.538	0.615	0.923	5
0.385	0.615	0.692	0.846	1.0	5
0.284	0.395	0.438	0.457	0.864	5
0.425	0.45	0.525	0.575	0.95	5
0.304	0.478	0.522	0.565	0.913	5
0.279	0.413	0.481	0.5	0.933	5
0.3	0.4	0.4	0.5	1.0	5
0.345	0.552	0.379	0.483	0.966	5
0.444	0.611	0.778	0.889	1.0	5
0.714	0.714	1.0	0.857	1.0	5
0.6	0.8	0.8	0.8	1.0	5
0.25	0.313	0.563	0.563	0.875	5
0.313	0.375	0.438	0.563	0.938	5
0.364	0.455	0.727	0.818	1.0	5
0.333	0.889	0.889	0.667	1.0	5
0.5	0.125	0.25	0.438	1.0	5
0.22	0.244	0.244	0.293	0.902	5
0.303	0.242	0.212	0.303	0.909	5
0.317	0.25	0.317	0.367	0.883	5
0.286	0.429	0.714	0.571	1.0	5
1.0	1.0	1.0	0.0	1.0	5
0.5	0.5	0.25	0.625	1.0	5
0.268	0.293	0.39	0.439	0.854	5
0.216	0.284	0.27	0.257	0.919	5
0.167	0.667	0.833	0.5	1.0	5
0.333	0.548	0.595	0.714	0.952	5
0.2	0.4	0.7	0.8	1.0	5
0.314	0.543	0.571	0.714	0.971	5
0.467	0.6	0.8	0.667	1.0	5
0.455	0.485	0.636	0.545	0.848	5
0.568	0.622	0.703	0.649	0.973	5
1.0	1.0	1.0	1.0	1.0	5
0.387	0.484	0.581	0.548	0.871	5
0.222	0.444	0.333	0.333	1.0	5
0.29	0.516	0.581	0.645	0.935	5
0.5	0.667	0.667	0.667	0.833	5
0.533	0.6	0.867	0.933	1.0	5
0.314	0.443	0.571	0.629	0.9	5
0.404	0.439	0.456	0.561	0.895	5
1.0	1.0	1.0	1.0	1.0	5
0.4	0.6	0.8	0.6	0.9	5
0.423	0.577	0.692	0.846	0.923	5
0.3	0.4	0.4	0.4	0.9	5
0.379	0.543	0.603	0.638	0.905	5
0.318	0.5	0.455	0.591	0.864	5
0.375	0.625	0.75	1.0	1.0	5
0.487	0.641	0.538	0.744	0.974	5
0.333	0.5	0.417	0.5	0.917	5
0.455	0.727	0.636	0.636	0.818	5
0.429	0.571	0.714	0.786	1.0	5
0.355	0.484	0.613	0.548	1.0	5
1.0	0.571	0.571	1.0	1.0	5
0.281	0.469	0.531	0.563	0.844	5
0.25	0.5	0.5	0.25	1.0	5
0.4	0.4	0.6	1.0	1.0	5
0.474	0.421	0.632	0.632	0.947	5
0.0	0.667	0.667	1.0	1.0	5
0.4	0.8	0.8	0.8	0.8	5
0.35	0.35	0.6	0.5	0.85	5
0.4	0.6	0.6	1.0	1.0	5
0.321	0.491	0.604	0.585	0.925	5
0.5	0.25	0.5	0.25	1.0	5
0.4	0.7	0.8	0.8	0.9	5
0.382	0.5	0.559	0.618	0.941	5
0.4	0.6	0.8	0.4	1.0	5
0.333	0.833	0.833	0.833	1.0	5
0.667	0.0	0.667	0.667	1.0	5
0.158	0.579	0.526	0.632	1.0	5
0.559	0.471	0.559	0.647	0.882	5
0.429	0.429	0.714	0.643	1.0	5
0.5	0.357	0.5	0.571	1.0	5
0.357	0.357	0.571	0.571	1.0	5
0.571	0.524	0.571	0.667	0.905	5
0.167	0.167	0.5	0.667	1.0	5
0.263	0.211	0.526	0.526	0.895	5
0.538	0.231	0.462	0.538	0.846	5
0.4	0.4	0.4	0.6	1.0	5
0.643	0.429	0.429	0.786	1.0	5
0.563	0.313	0.5	0.563	0.875	5
0.378	0.351	0.378	0.622	0.973	5
1.0	1.0	1.0	0.5	1.0	5
0.7	0.6	0.7	0.6	1.0	5
0.304	0.478	0.739	0.652	0.913	5
0.375	0.5	0.625	0.75	1.0	5
0.333	0.667	0.667	0.667	0.667	5
0.278	0.444	0.556	0.611	0.944	5
0.393	0.393	0.508	0.525	0.902	5
0.246	0.351	0.456	0.439	0.86	5
0.5	0.75	0.75	1.0	1.0	5
0.259	0.519	0.593	0.63	1.0	5
0.615	0.692	0.692	0.769	1.0	5
0.413	0.513	0.575	0.625	0.9	5
0.417	0.583	0.667	0.833	0.917	5
0.44	0.52	0.56	0.68	1.0	5
1.0	1.0	1.0	1.0	1.0	5
0.5	0.75	0.75	0.875	1.0	5
0.0	0.5	0.75	0.5	1.0	5
0.45	0.5	0.6	0.65	0.95	5
0.5	0.636	0.727	0.818	0.955	5
0.471	0.529	0.588	0.706	1.0	5
0.316	0.632	0.474	0.632	0.895	5
0.294	0.569	0.588	0.608	0.824	5
0.571	0.571	0.714	0.571	1.0	5
0.0	0.25	0.75	0.75	1.0	5
0.333	0.444	0.722	0.556	0.944	5
0.441	0.5	0.559	0.529	0.971	5
0.667	1.0	1.0	1.0	1.0	5
0.5	0.0	0.5	1.0	1.0	5
0.35	0.15	0.4	0.35	0.95	5
0.111	0.556	0.667	0.667	1.0	5
0.5	0.333	0.333	0.333	0.833	5
0.4	0.3	0.6	1.0	1.0	5
0.0	0.0	0.0	0.0	0.0	5
0.429	0.571	0.429	0.714	1.0	5
0.474	0.474	0.632	0.632	0.895	5
0.25	0.5	0.583	0.833	0.917	5
0.2	0.8	0.8	0.8	1.0	5
0.538	0.538	0.769	0.846	0.923	5
0.444	0.593	0.704	0.704	1.0	5
0.4	0.4	0.8	0.6	1.0	5
0.167	0.5	0.5	0.667	0.833	5
0.412	0.647	0.706	0.765	0.941	5
0.24	0.24	0.36	0.4	0.96	5
0.4	0.357	0.443	0.5	0.929	5
0.386	0.351	0.404	0.456	0.877	5
0.571	0.476	0.619	0.667	0.857	5
0.545	0.273	0.455	0.455	1.0	5
0.545	0.273	0.394	0.455	0.909	5
0.313	0.438	0.688	0.625	1.0	5
0.5	0.25	0.563	0.563	0.938	5
0.417	0.361	0.444	0.556	0.972	5
0.513	0.462	0.385	0.538	0.897	5
0.529	0.382	0.353	0.441	0.941	5
0.75	0.875	0.875	1.0	1.0	5
0.0	0.0	0.0	0.0	1.0	5
0.31	0.429	0.571	0.476	0.929	5
0.345	0.552	0.517	0.621	0.931	5
0.4	0.8	1.0	1.0	1.0	5
0.364	0.636	0.727	0.727	0.909	5
0.296	0.519	0.481	0.593	0.963	5
0.261	0.42	0.443	0.398	0.818	5
0.333	0.444	0.444	0.778	1.0	5
0.5	0.5	0.5	0.5	0.5	5
0.302	0.422	0.457	0.491	0.871	5
0.5	0.5	0.833	0.5	1.0	5
0.298	0.553	0.532	0.66	0.851	5
0.857	0.571	0.429	0.714	1.0	5
0.571	0.429	0.429	0.571	0.857	5
0.0	1.0	1.0	1.0	1.0	5
0.333	0.5	0.548	0.595	0.976	5
0.417	0.417	0.417	0.5	1.0	5
0.227	0.318	0.364	0.273	0.955	5
0.333	0.0	0.0	0.333	1.0	5
0.319	0.511	0.553	0.681	0.936	5
1.0	1.0	1.0	1.0	1.0	5
0.286	0.571	0.619	0.595	0.81	5
0.25	1.0	1.0	0.75	1.0	5
0.333	0.333	0.5	0.667	1.0	5
0.286	0.429	0.429	1.0	1.0	5
0.35	0.6	0.65	0.7	0.95	5
0.611	0.556	0.667	0.722	1.0	5
0.517	0.621	0.621	0.69	0.931	5
0.5	0.75	0.5	0.75	1.0	5
0.286	0.333	0.476	0.548	0.881	5
0.306	0.597	0.565	0.597	0.806	5
0.364	0.636	0.727	0.818	1.0	5
0.524	0.381	0.667	0.619	1.0	5
0.467	0.8	0.667	0.6	0.933	5
0.4	0.8	0.8	0.6	1.0	5
0.292	0.326	0.348	0.427	0.82	5
0.375	0.5	0.5	0.625	0.875	5
0.326	0.348	0.478	0.5	0.957	5
0.3	0.3	0.3	0.3	1.0	5
0.364	0.455	0.455	0.545	0.909	5
0.429	0.429	0.643	0.571	1.0	5
0.647	0.529	0.765	0.765	1.0	5
0.3	0.3	0.5	0.6	1.0	5
0.222	0.444	0.667	0.667	1.0	5
0.364	0.364	0.545	0.727	0.818	5
0.667	0.333	0.667	0.667	1.0	5
0.259	0.704	0.741	0.741	0.963	5
0.222	0.444	0.556	0.556	1.0	5
0.444	0.444	0.556	0.556	1.0	5
0.429	0.429	0.714	0.571	1.0	5
0.3	0.7	0.7	0.75	0.95	5
0.375	0.521	0.625	0.542	0.875	5
0.258	0.516	0.613	0.613	0.903	5
0.194	0.222	0.444	0.361	0.944	5
0.354	0.438	0.5	0.479	0.833	5
0.316	0.304	0.367	0.367	0.797	5
0.375	0.542	0.458	0.5	0.958	5
0.4	0.4	0.467	0.6	0.933	5
0.5	0.833	0.667	1.0	1.0	5
0.25	0.375	0.458	0.583	0.917	5
0.267	0.467	0.267	0.533	0.867	5
0.143	0.429	0.286	0.286	1.0	5
0.424	0.394	0.515	0.515	0.97	5
0.333	0.6	0.6	0.533	0.867	5
0.391	0.696	0.652	0.783	0.957	5
0.455	0.545	0.545	0.636	0.818	5
0.381	0.5	0.667	0.69	0.905	5
0.227	0.364	0.318	0.545	0.864	5
0.274	0.288	0.301	0.384	0.918	5
0.333	0.37	0.519	0.667	0.815	5
0.389	0.463	0.556	0.648	0.926	5
0.417	0.333	0.5	0.75	1.0	5
1.0	1.0	1.0	1.0	1.0	5
0.588	0.706	0.706	0.706	0.941	5
0.415	0.415	0.488	0.488	0.878	5
0.273	0.5	0.636	0.682	0.864	5
0.8	0.8	1.0	0.8	1.0	5
0.387	0.548	0.645	0.839	0.968	5
0.517	0.483	0.69	0.69	0.966	5
0.333	0.462	0.462	0.513	0.897	5
0.357	0.571	0.571	0.643	0.857	5
0.333	0.556	0.667	0.667	0.889	5
0.333	0.556	0.778	0.889	1.0	5
0.0	0.0	0.0	0.0	0.0	5
0.571	0.571	0.714	0.714	1.0	5
0.286	0.286	0.286	0.571	0.929	5
0.211	0.263	0.526	0.474	0.789	5
